DP	[2]id	[3]bin	[4]number of genotypes	[5]fraction of genotypes (%)	[6]number of sites	[7]fraction of sites (%)
DP	0	643	28	0.004654	18	0.020941
DP	0	644	31	0.005152	22	0.025595
DP	0	645	12	0.001994	17	0.019778
DP	0	646	24	0.003989	23	0.026758
DP	0	647	28	0.004654	27	0.031412
DP	0	648	24	0.003989	15	0.017451
DP	0	649	33	0.005485	22	0.025595
DP	0	650	36	0.005983	23	0.026758
DP	0	651	29	0.004820	16	0.018615
DP	0	652	33	0.005485	15	0.017451
DP	0	653	25	0.004155	28	0.032576
DP	0	654	28	0.004654	24	0.027922
DP	0	655	43	0.007147	27	0.031412
DP	0	656	26	0.004321	18	0.020941
DP	0	657	29	0.004820	19	0.022105
DP	0	658	18	0.002992	27	0.031412
DP	0	659	14	0.002327	28	0.032576
DP	0	660	37	0.006149	22	0.025595
DP	0	661	22	0.003656	15	0.017451
DP	0	662	30	0.004986	13	0.015124
DP	0	663	22	0.003656	21	0.024432
DP	0	664	26	0.004321	24	0.027922
DP	0	665	26	0.004321	26	0.030249
DP	0	666	33	0.005485	17	0.019778
DP	0	667	24	0.003989	16	0.018615
DP	0	668	26	0.004321	27	0.031412
DP	0	669	23	0.003823	17	0.019778
DP	0	670	17	0.002825	20	0.023268
DP	0	671	31	0.005152	14	0.016288
DP	0	672	25	0.004155	15	0.017451
DP	0	673	30	0.004986	23	0.026758
DP	0	674	23	0.003823	22	0.025595
DP	0	675	25	0.004155	17	0.019778
DP	0	676	24	0.003989	15	0.017451
DP	0	677	25	0.004155	21	0.024432
DP	0	678	34	0.005651	22	0.025595
DP	0	679	15	0.002493	22	0.025595
DP	0	680	20	0.003324	17	0.019778
DP	0	681	32	0.005318	28	0.032576
DP	0	682	24	0.003989	13	0.015124
DP	0	683	21	0.003490	24	0.027922
DP	0	684	36	0.005983	13	0.015124
DP	0	685	22	0.003656	14	0.016288
DP	0	686	27	0.004487	25	0.029085
DP	0	687	21	0.003490	26	0.030249
DP	0	688	17	0.002825	11	0.012798
DP	0	689	19	0.003158	23	0.026758
DP	0	690	21	0.003490	19	0.022105
DP	0	691	34	0.005651	22	0.025595
DP	0	692	23	0.003823	21	0.024432
DP	0	693	21	0.003490	17	0.019778
DP	0	694	20	0.003324	20	0.023268
DP	0	695	25	0.004155	20	0.023268
DP	0	696	23	0.003823	23	0.026758
DP	0	697	18	0.002992	18	0.020941
DP	0	698	21	0.003490	23	0.026758
DP	0	699	26	0.004321	13	0.015124
DP	0	700	22	0.003656	23	0.026758
DP	0	701	19	0.003158	23	0.026758
DP	0	702	24	0.003989	24	0.027922
DP	0	703	28	0.004654	15	0.017451
DP	0	704	22	0.003656	21	0.024432
DP	0	705	19	0.003158	21	0.024432
DP	0	706	21	0.003490	16	0.018615
DP	0	707	18	0.002992	16	0.018615
DP	0	708	21	0.003490	20	0.023268
DP	0	709	21	0.003490	18	0.020941
DP	0	710	10	0.001662	21	0.024432
DP	0	711	18	0.002992	15	0.017451
DP	0	712	24	0.003989	19	0.022105
DP	0	713	26	0.004321	14	0.016288
DP	0	714	24	0.003989	21	0.024432
DP	0	715	15	0.002493	13	0.015124
DP	0	716	24	0.003989	20	0.023268
DP	0	717	21	0.003490	23	0.026758
DP	0	718	21	0.003490	23	0.026758
DP	0	719	21	0.003490	16	0.018615
DP	0	720	16	0.002659	18	0.020941
DP	0	721	18	0.002992	14	0.016288
DP	0	722	32	0.005318	14	0.016288
DP	0	723	19	0.003158	18	0.020941
DP	0	724	25	0.004155	11	0.012798
DP	0	725	16	0.002659	12	0.013961
DP	0	726	23	0.003823	6	0.006980
DP	0	727	20	0.003324	15	0.017451
DP	0	728	21	0.003490	17	0.019778
DP	0	729	24	0.003989	24	0.027922
DP	0	730	16	0.002659	21	0.024432
DP	0	731	26	0.004321	16	0.018615
DP	0	732	19	0.003158	15	0.017451
DP	0	733	17	0.002825	20	0.023268
DP	0	734	18	0.002992	9	0.010471
DP	0	735	21	0.003490	17	0.019778
DP	0	736	18	0.002992	14	0.016288
DP	0	737	20	0.003324	23	0.026758
DP	0	738	21	0.003490	12	0.013961
DP	0	739	22	0.003656	21	0.024432
DP	0	740	19	0.003158	13	0.015124
DP	0	741	23	0.003823	16	0.018615
DP	0	742	18	0.002992	10	0.011634
DP	0	743	14	0.002327	23	0.026758
DP	0	744	32	0.005318	14	0.016288
DP	0	745	19	0.003158	16	0.018615
DP	0	746	26	0.004321	18	0.020941
DP	0	747	22	0.003656	12	0.013961
DP	0	748	20	0.003324	22	0.025595
DP	0	749	14	0.002327	14	0.016288
DP	0	750	15	0.002493	13	0.015124
DP	0	751	28	0.004654	22	0.025595
DP	0	752	20	0.003324	13	0.015124
DP	0	753	15	0.002493	17	0.019778
DP	0	754	18	0.002992	27	0.031412
DP	0	755	22	0.003656	22	0.025595
DP	0	756	12	0.001994	12	0.013961
DP	0	757	22	0.003656	11	0.012798
DP	0	758	20	0.003324	11	0.012798
DP	0	759	32	0.005318	23	0.026758
DP	0	760	17	0.002825	21	0.024432
DP	0	761	15	0.002493	15	0.017451
DP	0	762	21	0.003490	15	0.017451
DP	0	763	17	0.002825	24	0.027922
DP	0	764	20	0.003324	17	0.019778
DP	0	765	22	0.003656	17	0.019778
DP	0	766	20	0.003324	12	0.013961
DP	0	767	25	0.004155	19	0.022105
DP	0	768	16	0.002659	22	0.025595
DP	0	769	15	0.002493	15	0.017451
DP	0	770	15	0.002493	18	0.020941
DP	0	771	25	0.004155	23	0.026758
DP	0	772	29	0.004820	14	0.016288
DP	0	773	14	0.002327	21	0.024432
DP	0	774	19	0.003158	22	0.025595
DP	0	775	13	0.002161	11	0.012798
DP	0	776	18	0.002992	15	0.017451
DP	0	777	28	0.004654	19	0.022105
DP	0	778	22	0.003656	17	0.019778
DP	0	779	16	0.002659	16	0.018615
DP	0	780	12	0.001994	19	0.022105
DP	0	781	17	0.002825	13	0.015124
DP	0	782	21	0.003490	15	0.017451
DP	0	783	18	0.002992	11	0.012798
DP	0	784	21	0.003490	14	0.016288
DP	0	785	24	0.003989	8	0.009307
DP	0	786	19	0.003158	11	0.012798
DP	0	787	19	0.003158	7	0.008144
DP	0	788	17	0.002825	14	0.016288
DP	0	789	18	0.002992	17	0.019778
DP	0	790	16	0.002659	22	0.025595
DP	0	791	13	0.002161	22	0.025595
DP	0	792	13	0.002161	11	0.012798
DP	0	793	13	0.002161	13	0.015124
DP	0	794	22	0.003656	11	0.012798
DP	0	795	16	0.002659	15	0.017451
DP	0	796	19	0.003158	15	0.017451
DP	0	797	20	0.003324	20	0.023268
DP	0	798	20	0.003324	21	0.024432
DP	0	799	21	0.003490	14	0.016288
DP	0	800	13	0.002161	6	0.006980
DP	0	801	19	0.003158	22	0.025595
DP	0	802	30	0.004986	6	0.006980
DP	0	803	21	0.003490	22	0.025595
DP	0	804	17	0.002825	14	0.016288
DP	0	805	22	0.003656	13	0.015124
DP	0	806	21	0.003490	17	0.019778
DP	0	807	24	0.003989	11	0.012798
DP	0	808	16	0.002659	19	0.022105
DP	0	809	15	0.002493	17	0.019778
DP	0	810	11	0.001828	11	0.012798
DP	0	811	9	0.001496	16	0.018615
DP	0	812	16	0.002659	11	0.012798
DP	0	813	25	0.004155	13	0.015124
DP	0	814	25	0.004155	22	0.025595
DP	0	815	12	0.001994	12	0.013961
DP	0	816	16	0.002659	15	0.017451
DP	0	817	10	0.001662	17	0.019778
DP	0	818	15	0.002493	17	0.019778
DP	0	819	17	0.002825	14	0.016288
DP	0	820	12	0.001994	15	0.017451
DP	0	821	14	0.002327	12	0.013961
DP	0	822	11	0.001828	10	0.011634
DP	0	823	13	0.002161	13	0.015124
DP	0	824	13	0.002161	14	0.016288
DP	0	825	12	0.001994	11	0.012798
DP	0	826	21	0.003490	13	0.015124
DP	0	827	21	0.003490	12	0.013961
DP	0	828	20	0.003324	17	0.019778
DP	0	829	15	0.002493	9	0.010471
DP	0	830	14	0.002327	13	0.015124
DP	0	831	11	0.001828	10	0.011634
DP	0	832	16	0.002659	15	0.017451
DP	0	833	11	0.001828	13	0.015124
DP	0	834	11	0.001828	18	0.020941
DP	0	835	17	0.002825	20	0.023268
DP	0	836	17	0.002825	3	0.003490
DP	0	837	14	0.002327	11	0.012798
DP	0	838	19	0.003158	14	0.016288
DP	0	839	16	0.002659	13	0.015124
DP	0	840	15	0.002493	13	0.015124
DP	0	841	18	0.002992	18	0.020941
DP	0	842	16	0.002659	13	0.015124
DP	0	843	13	0.002161	10	0.011634
DP	0	844	14	0.002327	19	0.022105
DP	0	845	18	0.002992	13	0.015124
DP	0	846	10	0.001662	12	0.013961
DP	0	847	13	0.002161	11	0.012798
DP	0	848	21	0.003490	15	0.017451
DP	0	849	19	0.003158	13	0.015124
DP	0	850	19	0.003158	11	0.012798
DP	0	851	22	0.003656	8	0.009307
DP	0	852	20	0.003324	10	0.011634
DP	0	853	11	0.001828	11	0.012798
DP	0	854	15	0.002493	11	0.012798
DP	0	855	19	0.003158	12	0.013961
DP	0	856	20	0.003324	5	0.005817
DP	0	857	8	0.001330	14	0.016288
DP	0	858	7	0.001163	13	0.015124
DP	0	859	15	0.002493	15	0.017451
DP	0	860	18	0.002992	12	0.013961
DP	0	861	19	0.003158	14	0.016288
DP	0	862	12	0.001994	11	0.012798
DP	0	863	21	0.003490	12	0.013961
DP	0	864	14	0.002327	17	0.019778
DP	0	865	16	0.002659	14	0.016288
DP	0	866	8	0.001330	12	0.013961
DP	0	867	15	0.002493	15	0.017451
DP	0	868	20	0.003324	17	0.019778
DP	0	869	13	0.002161	16	0.018615
DP	0	870	13	0.002161	13	0.015124
DP	0	871	12	0.001994	15	0.017451
DP	0	872	13	0.002161	10	0.011634
DP	0	873	10	0.001662	10	0.011634
DP	0	874	8	0.001330	14	0.016288
DP	0	875	11	0.001828	15	0.017451
DP	0	876	16	0.002659	19	0.022105
DP	0	877	11	0.001828	11	0.012798
DP	0	878	14	0.002327	16	0.018615
DP	0	879	19	0.003158	13	0.015124
DP	0	880	14	0.002327	8	0.009307
DP	0	881	16	0.002659	8	0.009307
DP	0	882	14	0.002327	7	0.008144
DP	0	883	15	0.002493	10	0.011634
DP	0	884	12	0.001994	13	0.015124
DP	0	885	21	0.003490	14	0.016288
DP	0	886	15	0.002493	11	0.012798
DP	0	887	12	0.001994	9	0.010471
DP	0	888	11	0.001828	15	0.017451
DP	0	889	13	0.002161	8	0.009307
DP	0	890	25	0.004155	17	0.019778
DP	0	891	15	0.002493	6	0.006980
DP	0	892	15	0.002493	9	0.010471
DP	0	893	16	0.002659	17	0.019778
DP	0	894	17	0.002825	13	0.015124
DP	0	895	16	0.002659	11	0.012798
DP	0	896	14	0.002327	15	0.017451
DP	0	897	14	0.002327	13	0.015124
DP	0	898	15	0.002493	14	0.016288
DP	0	899	12	0.001994	14	0.016288
DP	0	900	17	0.002825	12	0.013961
DP	0	901	20	0.003324	12	0.013961
DP	0	902	13	0.002161	10	0.011634
DP	0	903	12	0.001994	9	0.010471
DP	0	904	12	0.001994	8	0.009307
DP	0	905	14	0.002327	11	0.012798
DP	0	906	12	0.001994	14	0.016288
DP	0	907	7	0.001163	7	0.008144
DP	0	908	16	0.002659	12	0.013961
DP	0	909	12	0.001994	14	0.016288
DP	0	910	15	0.002493	14	0.016288
DP	0	911	16	0.002659	21	0.024432
DP	0	912	12	0.001994	10	0.011634
DP	0	913	15	0.002493	14	0.016288
DP	0	914	16	0.002659	20	0.023268
DP	0	915	8	0.001330	9	0.010471
DP	0	916	20	0.003324	11	0.012798
DP	0	917	15	0.002493	13	0.015124
DP	0	918	11	0.001828	13	0.015124
DP	0	919	13	0.002161	18	0.020941
DP	0	920	13	0.002161	6	0.006980
DP	0	921	18	0.002992	9	0.010471
DP	0	922	10	0.001662	10	0.011634
DP	0	923	13	0.002161	4	0.004654
DP	0	924	19	0.003158	13	0.015124
DP	0	925	18	0.002992	13	0.015124
DP	0	926	18	0.002992	9	0.010471
DP	0	927	21	0.003490	11	0.012798
DP	0	928	16	0.002659	12	0.013961
DP	0	929	18	0.002992	10	0.011634
DP	0	930	12	0.001994	15	0.017451
DP	0	931	12	0.001994	8	0.009307
DP	0	932	13	0.002161	16	0.018615
DP	0	933	13	0.002161	8	0.009307
DP	0	934	6	0.000997	8	0.009307
DP	0	935	14	0.002327	13	0.015124
DP	0	936	14	0.002327	13	0.015124
DP	0	937	23	0.003823	7	0.008144
DP	0	938	9	0.001496	9	0.010471
DP	0	939	10	0.001662	13	0.015124
DP	0	940	10	0.001662	16	0.018615
DP	0	941	11	0.001828	11	0.012798
DP	0	942	7	0.001163	12	0.013961
DP	0	943	18	0.002992	5	0.005817
DP	0	944	11	0.001828	5	0.005817
DP	0	945	10	0.001662	15	0.017451
DP	0	946	10	0.001662	12	0.013961
DP	0	947	15	0.002493	7	0.008144
DP	0	948	21	0.003490	13	0.015124
DP	0	949	14	0.002327	12	0.013961
DP	0	950	20	0.003324	8	0.009307
DP	0	951	19	0.003158	11	0.012798
DP	0	952	17	0.002825	10	0.011634
DP	0	953	14	0.002327	8	0.009307
DP	0	954	11	0.001828	8	0.009307
DP	0	955	8	0.001330	10	0.011634
DP	0	956	6	0.000997	7	0.008144
DP	0	957	13	0.002161	13	0.015124
DP	0	958	14	0.002327	8	0.009307
DP	0	959	12	0.001994	10	0.011634
DP	0	960	8	0.001330	9	0.010471
DP	0	961	15	0.002493	11	0.012798
DP	0	962	7	0.001163	6	0.006980
DP	0	963	14	0.002327	19	0.022105
DP	0	964	11	0.001828	10	0.011634
DP	0	965	10	0.001662	10	0.011634
DP	0	966	12	0.001994	12	0.013961
DP	0	967	13	0.002161	7	0.008144
DP	0	968	15	0.002493	15	0.017451
DP	0	969	10	0.001662	6	0.006980
DP	0	970	14	0.002327	13	0.015124
DP	0	971	20	0.003324	10	0.011634
DP	0	972	10	0.001662	11	0.012798
DP	0	973	12	0.001994	8	0.009307
DP	0	974	9	0.001496	15	0.017451
DP	0	975	14	0.002327	14	0.016288
DP	0	976	13	0.002161	10	0.011634
DP	0	977	14	0.002327	8	0.009307
DP	0	978	11	0.001828	8	0.009307
DP	0	979	12	0.001994	16	0.018615
DP	0	980	8	0.001330	8	0.009307
DP	0	981	10	0.001662	6	0.006980
DP	0	982	13	0.002161	10	0.011634
DP	0	983	14	0.002327	11	0.012798
DP	0	984	11	0.001828	8	0.009307
DP	0	985	12	0.001994	8	0.009307
DP	0	986	11	0.001828	9	0.010471
DP	0	987	14	0.002327	6	0.006980
DP	0	988	14	0.002327	14	0.016288
DP	0	989	13	0.002161	7	0.008144
DP	0	990	10	0.001662	11	0.012798
DP	0	991	11	0.001828	20	0.023268
DP	0	992	8	0.001330	11	0.012798
DP	0	993	12	0.001994	8	0.009307
DP	0	994	12	0.001994	7	0.008144
DP	0	995	14	0.002327	15	0.017451
DP	0	996	10	0.001662	13	0.015124
DP	0	997	10	0.001662	18	0.020941
DP	0	998	13	0.002161	9	0.010471
DP	0	999	12	0.001994	15	0.017451
DP	0	1000	12	0.001994	9	0.010471
DP	0	1001	7	0.001163	12	0.013961
DP	0	1002	8	0.001330	11	0.012798
DP	0	1003	11	0.001828	11	0.012798
DP	0	1004	17	0.002825	6	0.006980
DP	0	1005	14	0.002327	3	0.003490
DP	0	1006	8	0.001330	11	0.012798
DP	0	1007	16	0.002659	7	0.008144
DP	0	1008	11	0.001828	11	0.012798
DP	0	1009	13	0.002161	10	0.011634
DP	0	1010	16	0.002659	13	0.015124
DP	0	1011	9	0.001496	13	0.015124
DP	0	1012	15	0.002493	12	0.013961
DP	0	1013	11	0.001828	7	0.008144
DP	0	1014	12	0.001994	10	0.011634
DP	0	1015	6	0.000997	10	0.011634
DP	0	1016	13	0.002161	11	0.012798
DP	0	1017	14	0.002327	5	0.005817
DP	0	1018	7	0.001163	10	0.011634
DP	0	1019	14	0.002327	13	0.015124
DP	0	1020	13	0.002161	7	0.008144
DP	0	1021	13	0.002161	8	0.009307
DP	0	1022	13	0.002161	14	0.016288
DP	0	1023	13	0.002161	13	0.015124
DP	0	1024	19	0.003158	10	0.011634
DP	0	1025	15	0.002493	6	0.006980
DP	0	1026	9	0.001496	10	0.011634
DP	0	1027	11	0.001828	10	0.011634
DP	0	1028	13	0.002161	5	0.005817
DP	0	1029	7	0.001163	9	0.010471
DP	0	1030	5	0.000831	9	0.010471
DP	0	1031	15	0.002493	9	0.010471
DP	0	1032	7	0.001163	15	0.017451
DP	0	1033	8	0.001330	8	0.009307
DP	0	1034	9	0.001496	11	0.012798
DP	0	1035	10	0.001662	10	0.011634
DP	0	1036	14	0.002327	13	0.015124
DP	0	1037	10	0.001662	10	0.011634
DP	0	1038	12	0.001994	8	0.009307
DP	0	1039	15	0.002493	11	0.012798
DP	0	1040	10	0.001662	7	0.008144
DP	0	1041	8	0.001330	8	0.009307
DP	0	1042	6	0.000997	6	0.006980
DP	0	1043	14	0.002327	5	0.005817
DP	0	1044	11	0.001828	14	0.016288
DP	0	1045	11	0.001828	5	0.005817
DP	0	1046	17	0.002825	4	0.004654
DP	0	1047	4	0.000665	8	0.009307
DP	0	1048	14	0.002327	7	0.008144
DP	0	1049	12	0.001994	8	0.009307
DP	0	1050	10	0.001662	10	0.011634
DP	0	1051	13	0.002161	8	0.009307
DP	0	1052	15	0.002493	9	0.010471
DP	0	1053	12	0.001994	12	0.013961
DP	0	1054	7	0.001163	12	0.013961
DP	0	1055	8	0.001330	12	0.013961
DP	0	1056	5	0.000831	5	0.005817
DP	0	1057	9	0.001496	7	0.008144
DP	0	1058	10	0.001662	11	0.012798
DP	0	1059	9	0.001496	10	0.011634
DP	0	1060	10	0.001662	11	0.012798
DP	0	1061	12	0.001994	11	0.012798
DP	0	1062	6	0.000997	11	0.012798
DP	0	1063	11	0.001828	8	0.009307
DP	0	1064	8	0.001330	12	0.013961
DP	0	1065	9	0.001496	8	0.009307
DP	0	1066	15	0.002493	12	0.013961
DP	0	1067	9	0.001496	6	0.006980
DP	0	1068	13	0.002161	6	0.006980
DP	0	1069	12	0.001994	9	0.010471
DP	0	1070	4	0.000665	5	0.005817
DP	0	1071	13	0.002161	12	0.013961
DP	0	1072	7	0.001163	7	0.008144
DP	0	1073	13	0.002161	12	0.013961
DP	0	1074	15	0.002493	7	0.008144
DP	0	1075	8	0.001330	12	0.013961
DP	0	1076	10	0.001662	4	0.004654
DP	0	1077	11	0.001828	6	0.006980
DP	0	1078	11	0.001828	5	0.005817
DP	0	1079	9	0.001496	6	0.006980
DP	0	1080	10	0.001662	13	0.015124
DP	0	1081	11	0.001828	7	0.008144
DP	0	1082	6	0.000997	16	0.018615
DP	0	1083	7	0.001163	6	0.006980
DP	0	1084	10	0.001662	10	0.011634
DP	0	1085	8	0.001330	9	0.010471
DP	0	1086	10	0.001662	5	0.005817
DP	0	1087	12	0.001994	6	0.006980
DP	0	1088	6	0.000997	10	0.011634
DP	0	1089	12	0.001994	8	0.009307
DP	0	1090	12	0.001994	13	0.015124
DP	0	1091	6	0.000997	9	0.010471
DP	0	1092	7	0.001163	9	0.010471
DP	0	1093	11	0.001828	10	0.011634
DP	0	1094	2	0.000332	7	0.008144
DP	0	1095	11	0.001828	7	0.008144
DP	0	1096	3	0.000499	15	0.017451
DP	0	1097	5	0.000831	5	0.005817
DP	0	1098	12	0.001994	10	0.011634
DP	0	1099	5	0.000831	10	0.011634
DP	0	1100	10	0.001662	6	0.006980
DP	0	1101	6	0.000997	10	0.011634
DP	0	1102	11	0.001828	8	0.009307
DP	0	1103	10	0.001662	8	0.009307
DP	0	1104	8	0.001330	6	0.006980
DP	0	1105	5	0.000831	6	0.006980
DP	0	1106	14	0.002327	9	0.010471
DP	0	1107	10	0.001662	9	0.010471
DP	0	1108	10	0.001662	13	0.015124
DP	0	1109	9	0.001496	10	0.011634
DP	0	1110	11	0.001828	10	0.011634
DP	0	1111	12	0.001994	5	0.005817
DP	0	1112	11	0.001828	14	0.016288
DP	0	1113	6	0.000997	6	0.006980
DP	0	1114	13	0.002161	5	0.005817
DP	0	1115	6	0.000997	8	0.009307
DP	0	1116	5	0.000831	8	0.009307
DP	0	1117	9	0.001496	9	0.010471
DP	0	1118	11	0.001828	6	0.006980
DP	0	1119	7	0.001163	9	0.010471
DP	0	1120	9	0.001496	12	0.013961
DP	0	1121	5	0.000831	9	0.010471
DP	0	1122	7	0.001163	9	0.010471
DP	0	1123	17	0.002825	9	0.010471
DP	0	1124	7	0.001163	8	0.009307
DP	0	1125	6	0.000997	8	0.009307
DP	0	1126	12	0.001994	6	0.006980
DP	0	1127	10	0.001662	9	0.010471
DP	0	1128	17	0.002825	8	0.009307
DP	0	1129	5	0.000831	7	0.008144
DP	0	1130	7	0.001163	11	0.012798
DP	0	1131	9	0.001496	9	0.010471
DP	0	1132	8	0.001330	5	0.005817
DP	0	1133	11	0.001828	14	0.016288
DP	0	1134	12	0.001994	14	0.016288
DP	0	1135	8	0.001330	12	0.013961
DP	0	1136	6	0.000997	7	0.008144
DP	0	1137	8	0.001330	13	0.015124
DP	0	1138	16	0.002659	9	0.010471
DP	0	1139	7	0.001163	5	0.005817
DP	0	1140	7	0.001163	2	0.002327
DP	0	1141	8	0.001330	8	0.009307
DP	0	1142	9	0.001496	10	0.011634
DP	0	1143	9	0.001496	5	0.005817
DP	0	1144	9	0.001496	12	0.013961
DP	0	1145	10	0.001662	11	0.012798
DP	0	1146	10	0.001662	12	0.013961
DP	0	1147	12	0.001994	8	0.009307
DP	0	1148	11	0.001828	13	0.015124
DP	0	1149	6	0.000997	11	0.012798
DP	0	1150	11	0.001828	8	0.009307
DP	0	1151	3	0.000499	5	0.005817
DP	0	1152	6	0.000997	7	0.008144
DP	0	1153	11	0.001828	8	0.009307
DP	0	1154	8	0.001330	5	0.005817
DP	0	1155	11	0.001828	11	0.012798
DP	0	1156	10	0.001662	10	0.011634
DP	0	1157	13	0.002161	5	0.005817
DP	0	1158	7	0.001163	3	0.003490
DP	0	1159	11	0.001828	8	0.009307
DP	0	1160	5	0.000831	6	0.006980
DP	0	1161	8	0.001330	5	0.005817
DP	0	1162	5	0.000831	8	0.009307
DP	0	1163	7	0.001163	4	0.004654
DP	0	1164	9	0.001496	7	0.008144
DP	0	1165	7	0.001163	9	0.010471
DP	0	1166	3	0.000499	9	0.010471
DP	0	1167	8	0.001330	6	0.006980
DP	0	1168	10	0.001662	9	0.010471
DP	0	1169	7	0.001163	7	0.008144
DP	0	1170	7	0.001163	10	0.011634
DP	0	1171	7	0.001163	6	0.006980
DP	0	1172	11	0.001828	8	0.009307
DP	0	1173	10	0.001662	16	0.018615
DP	0	1174	10	0.001662	3	0.003490
DP	0	1175	3	0.000499	7	0.008144
DP	0	1176	10	0.001662	10	0.011634
DP	0	1177	10	0.001662	6	0.006980
DP	0	1178	7	0.001163	9	0.010471
DP	0	1179	7	0.001163	7	0.008144
DP	0	1180	7	0.001163	5	0.005817
DP	0	1181	4	0.000665	2	0.002327
DP	0	1182	10	0.001662	6	0.006980
DP	0	1183	11	0.001828	6	0.006980
DP	0	1184	9	0.001496	6	0.006980
DP	0	1185	8	0.001330	9	0.010471
DP	0	1186	6	0.000997	5	0.005817
DP	0	1187	9	0.001496	11	0.012798
DP	0	1188	11	0.001828	8	0.009307
DP	0	1189	11	0.001828	9	0.010471
DP	0	1190	8	0.001330	5	0.005817
DP	0	1191	8	0.001330	9	0.010471
DP	0	1192	6	0.000997	7	0.008144
DP	0	1193	8	0.001330	9	0.010471
DP	0	1194	7	0.001163	13	0.015124
DP	0	1195	8	0.001330	11	0.012798
DP	0	1196	6	0.000997	5	0.005817
DP	0	1197	4	0.000665	2	0.002327
DP	0	1198	9	0.001496	10	0.011634
DP	0	1199	13	0.002161	4	0.004654
DP	0	1200	5	0.000831	9	0.010471
DP	0	1201	7	0.001163	8	0.009307
DP	0	1202	6	0.000997	11	0.012798
DP	0	1203	7	0.001163	12	0.013961
DP	0	1204	8	0.001330	9	0.010471
DP	0	1205	12	0.001994	5	0.005817
DP	0	1206	5	0.000831	3	0.003490
DP	0	1207	9	0.001496	6	0.006980
DP	0	1208	14	0.002327	2	0.002327
DP	0	1209	4	0.000665	4	0.004654
DP	0	1210	8	0.001330	7	0.008144
DP	0	1211	8	0.001330	8	0.009307
DP	0	1212	7	0.001163	14	0.016288
DP	0	1213	6	0.000997	6	0.006980
DP	0	1214	5	0.000831	4	0.004654
DP	0	1215	8	0.001330	8	0.009307
DP	0	1216	4	0.000665	9	0.010471
DP	0	1217	4	0.000665	10	0.011634
DP	0	1218	6	0.000997	8	0.009307
DP	0	1219	10	0.001662	10	0.011634
DP	0	1220	4	0.000665	6	0.006980
DP	0	1221	12	0.001994	3	0.003490
DP	0	1222	4	0.000665	5	0.005817
DP	0	1223	5	0.000831	8	0.009307
DP	0	1224	6	0.000997	10	0.011634
DP	0	1225	7	0.001163	6	0.006980
DP	0	1226	11	0.001828	3	0.003490
DP	0	1227	4	0.000665	4	0.004654
DP	0	1228	7	0.001163	10	0.011634
DP	0	1229	10	0.001662	5	0.005817
DP	0	1230	4	0.000665	3	0.003490
DP	0	1231	5	0.000831	8	0.009307
DP	0	1232	4	0.000665	7	0.008144
DP	0	1233	8	0.001330	6	0.006980
DP	0	1234	7	0.001163	8	0.009307
DP	0	1235	7	0.001163	8	0.009307
DP	0	1236	10	0.001662	5	0.005817
DP	0	1237	8	0.001330	7	0.008144
DP	0	1238	8	0.001330	5	0.005817
DP	0	1239	6	0.000997	6	0.006980
DP	0	1240	5	0.000831	7	0.008144
DP	0	1241	5	0.000831	5	0.005817
DP	0	1242	7	0.001163	5	0.005817
DP	0	1243	9	0.001496	6	0.006980
DP	0	1244	5	0.000831	11	0.012798
DP	0	1245	4	0.000665	10	0.011634
DP	0	1246	5	0.000831	7	0.008144
DP	0	1247	6	0.000997	4	0.004654
DP	0	1248	8	0.001330	7	0.008144
DP	0	1249	9	0.001496	4	0.004654
DP	0	1250	5	0.000831	8	0.009307
DP	0	1251	6	0.000997	3	0.003490
DP	0	1252	9	0.001496	3	0.003490
DP	0	1253	4	0.000665	7	0.008144
DP	0	1254	7	0.001163	7	0.008144
DP	0	1255	9	0.001496	11	0.012798
DP	0	1256	6	0.000997	1	0.001163
DP	0	1257	8	0.001330	5	0.005817
DP	0	1258	8	0.001330	4	0.004654
DP	0	1259	7	0.001163	5	0.005817
DP	0	1260	4	0.000665	5	0.005817
DP	0	1261	7	0.001163	7	0.008144
DP	0	1262	5	0.000831	5	0.005817
DP	0	1263	7	0.001163	11	0.012798
DP	0	1264	11	0.001828	5	0.005817
DP	0	1265	10	0.001662	4	0.004654
DP	0	1266	8	0.001330	4	0.004654
DP	0	1267	9	0.001496	5	0.005817
DP	0	1268	9	0.001496	5	0.005817
DP	0	1269	4	0.000665	8	0.009307
DP	0	1270	11	0.001828	4	0.004654
DP	0	1271	8	0.001330	6	0.006980
DP	0	1272	3	0.000499	8	0.009307
DP	0	1273	4	0.000665	8	0.009307
DP	0	1274	6	0.000997	10	0.011634
DP	0	1275	9	0.001496	4	0.004654
DP	0	1276	6	0.000997	4	0.004654
DP	0	1277	9	0.001496	4	0.004654
DP	0	1278	5	0.000831	4	0.004654
DP	0	1279	16	0.002659	8	0.009307
DP	0	1280	10	0.001662	6	0.006980
DP	0	1281	3	0.000499	3	0.003490
DP	0	1282	3	0.000499	7	0.008144
DP	0	1283	4	0.000665	9	0.010471
DP	0	1284	6	0.000997	5	0.005817
DP	0	1285	7	0.001163	7	0.008144
DP	0	1286	6	0.000997	10	0.011634
DP	0	1287	4	0.000665	4	0.004654
DP	0	1288	10	0.001662	3	0.003490
DP	0	1289	7	0.001163	5	0.005817
DP	0	1290	12	0.001994	10	0.011634
DP	0	1291	3	0.000499	9	0.010471
